"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"LE MANS",72181, 0.196304, 48.003684,31/08/2005,6,6,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,01/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,02/09/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,03/09/2005,6,6,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,04/09/2005,6,6,3,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,05/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,06/09/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,07/09/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,08/09/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,09/09/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,10/09/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,11/09/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/09/2005,4,4,3,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,13/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,14/09/2005,5,5,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,15/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,16/09/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,17/09/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,18/09/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,19/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,20/09/2005,5,5,2,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,21/09/2005,5,5,2,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,22/09/2005,6,6,3,4,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,23/09/2005,6,6,3,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,24/09/2005,3,3,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,25/09/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,26/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,27/09/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,28/09/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,29/09/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,30/09/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,01/10/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,02/10/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,03/10/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,04/10/2005,3,3,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,05/10/2005,2,2,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,06/10/2005,3,3,,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,07/10/2005,3,3,,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,08/10/2005,5,5,,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,09/10/2005,5,5,,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,10/10/2005,5,5,,3,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,11/10/2005,4,4,3,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/10/2005,3,3,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,13/10/2005,3,3,2,3,1,"VERT"
